# Lambda	Transmission
1.5241507050197405	0.9913374359897986
1.524180428652002	0.9914059649556386
1.524210152284264	0.9912712924999078
1.5242398759165254	0.990963548479192
1.5242695995487872	0.9907161374572377
1.5242993231810489	0.990514338918721
1.5243290468133106	0.9893681857013459
1.5243587704455723	0.9858399020346834
1.524388494077834	0.9813322853493002
1.5244182177100956	0.9795176127058092
1.5244479413423575	0.9775278587094396
1.524477664974619	0.9716468624569872
1.524507388606881	0.9610670147840168
1.5245371122391425	0.940551716301235
1.5245668358714042	0.9274555941996456
1.524596559503666	0.9447797974050967
1.5246262831359276	0.9714208234483409
1.5246560067681894	0.9843585840991192
1.524685730400451	0.9863349877205417
1.5247154540327126	0.9852639772753606
1.5247451776649745	0.9863096541111608
1.524774901297236	0.9888325201998792
1.524804624929498	0.9903169833627905
1.5248343485617595	0.9907824145087215
1.5248640721940212	0.9906998405929928
1.524893795826283	0.9898707850598544
1.5249235194585447	0.9871896426068146
1.5249532430908064	0.9807459488652673
1.524982966723068	0.972813151943413
1.5250126903553296	0.9721504851769264
1.5250424139875915	0.979345707703906
1.525072137619853	0.9850092538073041
1.525101861252115	0.9856444056801017
1.5251315848843765	0.9849117698817778
1.5251613085166382	0.9860600697201959
1.5251910321489	0.9868850938274465
1.5252207557811617	0.9852111411740128
1.5252504794134234	0.9839394231455596
1.5252802030456851	0.9853417703947305
1.5253099266779466	0.9869579907433172
1.5253396503102086	0.9873898580961079
1.52536937394247	0.9874082461698054
1.525399097574732	0.9866540134923769
1.5254288212069935	0.9850689063276795
1.5254585448392552	0.9836924628748682
1.525488268471517	0.981138849653256
1.5255179921037787	0.9782128083797216
1.5255477157360404	0.9798067797903731
1.5255774393683021	0.9844053712855577
1.5256071630005639	0.9871718924580152
1.5256368866328256	0.9880193629350277
1.525666610265087	0.9883168090476016
1.525696333897349	0.9871645946289452
1.5257260575296105	0.9813308816364139
1.5257557811618725	0.9668322024606318
1.525785504794134	0.9499482931039357
1.5258152284263957	0.949493994035652
1.5258449520586574	0.9659400018798086
1.5258746756909192	0.9802519976323969
1.525904399323181	0.9853943804031902
1.5259341229554426	0.9861909977152119
1.5259638465877041	0.9872359663310688
1.525993570219966	0.9889095113360179
1.5260232938522276	0.9897883558132965
1.5260530174844895	0.9900903162197711
1.526082741116751	0.9901885905218437
1.5261124647490127	0.9891388011565664
1.5261421883812745	0.9857142850056824
1.5261719120135362	0.9816122001263466
1.526201635645798	0.9810131041051106
1.5262313592780596	0.9837066381634124
1.5262610829103211	0.9865060849509981
1.526290806542583	0.988347043388992
1.5263205301748446	0.9895613561628874
1.5263502538071065	0.9899111391007717
1.526379977439368	0.9885900583389089
1.5264097010716298	0.9834757421239467
1.5264394247038915	0.9734702057423789
1.5264691483361532	0.9662859748419588
1.526498871968415	0.9705072025841831
1.5265285956006767	0.9797462457735703
1.5265583192329382	0.985493018677368
1.5265880428652001	0.9877848617863381
1.5266177664974616	0.988666840676265
1.5266474901297236	0.9885622999305818
1.526677213761985	0.9859980748957415
1.5267069373942468	0.9761260469191954
1.5267366610265085	0.9540104973232729
1.5267663846587702	0.9335534833393906
1.526796108291032	0.939695228882623
1.5268258319232937	0.9634667546427138
1.5268555555555552	0.9802492617640547
1.5268852791878171	0.9866061698988607
1.5269150028200786	0.9885364646869819
1.5269447264523406	0.9895073368710383
1.526974450084602	0.9903297375204267
1.5270041737168638	0.9907849774144875
1.5270338973491255	0.9908147401337118
1.5270636209813873	0.9904500558737845
1.527093344613649	0.9899217515154197
1.5271230682459107	0.98961222983503
1.5271527918781722	0.9895803955514978
1.5271825155104342	0.9897416994879109
1.5272122391426957	0.9896048628908762
1.5272419627749576	0.9887121274973539
1.527271686407219	0.9867882856719229
1.5273014100394808	0.9808389784673031
1.5273311336717426	0.9642596346093975
1.5273608573040043	0.9408069016387159
1.527390580936266	0.9352811351934933
1.5274203045685277	0.9552166232857865
1.5274500282007895	0.9759102625819348
1.5274797518330512	0.9850384989388549
1.5275094754653127	0.987880969820009
1.5275391990975746	0.9885541704671092
1.5275689227298361	0.9884364841296809
1.527598646362098	0.9886079518138129
1.5276283699943596	0.9893891144955672
1.5276580936266213	0.9900223282016923
1.527687817258883	0.9902680989601561
1.5277175408911448	0.9905786927797434
1.5277472645234065	0.990769120316662
1.5277769881556682	0.9905415835372442
1.52780671178793	0.9903218916789382
1.5278364354201917	0.9903993688894059
1.5278661590524532	0.9903303198833636
1.527895882684715	0.9898054407236644
1.5279256063169766	0.9884295664004066
1.5279553299492383	0.9853291132077562
1.5279850535815	0.9816166437410558
1.5280147772137618	0.981450774021944
1.5280445008460235	0.9852035824550796
1.5280742244782852	0.9886869785736133
1.528103948110547	0.9900349704107674
1.5281336717428087	0.9902875605619852
1.5281633953750702	0.9905303516002669
1.5281931190073321	0.9907134938641203
1.5282228426395936	0.9905727810713926
1.5282525662718554	0.9901470062522487
1.528282289904117	0.9897948606509511
1.5283120135363788	0.9899511357828394
1.5283417371686405	0.9904007742044488
1.5283714608009022	0.9907269506363726
1.528401184433164	0.9908709107606036
1.5284309080654257	0.9908155247191414
1.5284606316976874	0.9905729448268552
1.5284903553299491	0.9904383423489136
1.5285200789622106	0.9903858249343305
1.5285498025944724	0.9902286647361395
1.528579526226734	0.9899053053800944
1.5286092498589958	0.9892391611049304
1.5286389734912575	0.9879878025430202
1.5286686971235193	0.9840864350306461
1.528698420755781	0.9715909867508034
1.5287281443880427	0.9508473211449513
1.5287578680203044	0.9426130694385612
1.5287875916525662	0.9581540734607097
1.5288173152848277	0.9773330786884276
1.5288470389170894	0.9866081064402075
1.5288767625493511	0.9895250027819378
1.5289064861816128	0.9904097085315013
1.5289362098138746	0.9906126155362699
1.5289659334461363	0.9905176363799253
1.528995657078398	0.9905630558971498
1.5290253807106597	0.9909101631545276
1.5290551043429215	0.9912220673694256
1.5290848279751832	0.9912714912726357
1.529114551607445	0.9910234179115485
1.5291442752397064	0.9904180282223013
1.5291739988719681	0.9893788960227481
1.5292037225042299	0.9881760896231544
1.5292334461364916	0.9879162574365187
1.5292631697687533	0.9888723515111083
1.529292893401015	0.9897155886001751
1.5293226170332768	0.9898035902416653
1.5293523406655385	0.989854865839864
1.5293820642978002	0.9902945501671333
1.529411787930062	0.9906643960677705
1.5294415115623237	0.9907214581305466
1.5294712351945854	0.9902471233315279
1.529500958826847	0.9889277153331824
1.5295306824591086	0.9868561363774497
1.5295604060913703	0.9834220829011984
1.529590129723632	0.9777761923284647
1.5296198533558938	0.9734800950936862
1.5296495769881555	0.9749803840291358
1.5296793006204172	0.9793413285878126
1.529709024252679	0.9804609414566232
1.5297387478849407	0.9767166107485697
1.5297684715172024	0.9744552311585727
1.529798195149464	0.9787449034135729
1.5298279187817256	0.9847538710601119
1.5298576424139874	0.9877474283971567
1.529887366046249	0.988335302184917
1.5299170896785108	0.988256844235251
1.5299468133107725	0.9879665832326345
1.5299765369430343	0.9882307669830552
1.530006260575296	0.9892560830405495
1.5300359842075577	0.9897915500236506
1.5300657078398194	0.9898333632243411
1.530095431472081	0.990156754193253
1.5301251551043429	0.9902993913188499
1.5301548787366044	0.9893962973693693
1.530184602368866	0.9857491914870153
1.5302143260011278	0.9782010561884923
1.5302440496333896	0.9737143898271863
1.5302737732656513	0.9774353031562588
1.530303496897913	0.9792078361838258
1.5303332205301747	0.972807087857519
1.5303629441624365	0.9677496445209796
1.530392667794698	0.9730381752691157
1.53042239142696	0.9826168768660125
1.5304521150592214	0.9878391179291398
1.5304818386914834	0.9885800684776983
1.5305115623237449	0.9880143103751331
1.5305412859560066	0.9880283969256801
1.5305710095882683	0.9882450323684939
1.53060073322053	0.9879762559075463
1.5306304568527918	0.9871582620804586
1.5306601804850535	0.9871592304780551
1.530689904117315	0.9885468886134837
1.530719627749577	0.9897173396110641
1.5307493513818384	0.9895589558959234
1.5307790750141004	0.988611571900684
1.5308087986463619	0.9886140559283181
1.5308385222786236	0.9896609451765888
1.5308682459108853	0.9899753228910118
1.530897969543147	0.9886974109608337
1.5309276931754088	0.9869178796001215
1.5309574168076705	0.9864949916955024
1.530987140439932	0.9872747552411919
1.531016864072194	0.9875121753946722
1.5310465877044555	0.9865138360478103
1.5310763113367174	0.985744384496545
1.531106034968979	0.9863505420434598
1.5311357586012408	0.9871385704307306
1.5311654822335024	0.9871139358731965
1.531195205865764	0.9864073224980346
1.5312249294980258	0.9835410738216069
1.5312546531302875	0.9751083226254376
1.5312843767625492	0.9639922426365158
1.531314100394811	0.956123206143587
1.5313438240270725	0.9470454652364403
1.5313735476593344	0.9421714617542062
1.531403271291596	0.9550439110122394
1.5314329949238579	0.9742466612360775
1.5314627185561194	0.9849489416649067
1.531492442188381	0.9886366166205875
1.5315221658206428	0.9898119476669742
1.5315518894529045	0.9899459858278689
1.5315816130851663	0.9893213336740817
1.531611336717428	0.9876327837265024
1.5316410603496895	0.9855862311450356
1.5316707839819514	0.9859638518243787
1.531700507614213	0.9883687976444138
1.531730231246475	0.9897738567315428
1.5317599548787364	0.9899667268856158
1.5317896785109981	0.9901215460554814
1.5318194021432598	0.9902410777099414
1.5318491257755216	0.9897175166421331
1.5318788494077833	0.9878136096731144
1.531908573040045	0.9839837701449006
1.5319382966723065	0.9808231669206267
1.5319680203045685	0.9824894002630101
1.53199774393683	0.9870163988116842
1.532027467569092	0.9899692005810367
1.5320571912013534	0.9908900446431554
1.5320869148336151	0.9908297757849928
1.5321166384658769	0.9902986621569981
1.5321463620981386	0.9897350573608322
1.5321760857304003	0.988747610524716
1.532205809362662	0.9856616461861593
1.5322355329949235	0.98209309217692
1.5322652566271855	0.9830376563673056
1.532294980259447	0.9871134151778316
1.532324703891709	0.9894977009110625
1.5323544275239704	0.989766443480925
1.5323841511562322	0.9893058177969298
1.532413874788494	0.9890666034360327
1.5324435984207556	0.9893028445339346
1.5324733220530173	0.9886382869504184
1.532503045685279	0.9846544143749816
1.5325327693175406	0.9790703065374237
1.5325624929498025	0.9786319174989088
1.532592216582064	0.9829824820159373
1.532621940214326	0.9866455085251445
1.5326516638465875	0.9889206677381956
1.5326813874788492	0.989995672540214
1.532711111111111	0.9898021105203828
1.5327408347433726	0.9889383716930571
1.5327705583756344	0.9875845790774829
1.532800282007896	0.984130606329004
1.5328300056401578	0.9781635912369916
1.5328597292724195	0.9766109016677874
1.532889452904681	0.9822676864284697
1.532919176536943	0.9874052096081382
1.5329489001692045	0.9888550516024446
1.5329786238014664	0.9887932059966505
1.533008347433728	0.9889080116036976
1.5330380710659897	0.9894020639181839
1.5330677946982514	0.9892040344121444
1.533097518330513	0.9862808437964766
1.5331272419627748	0.9789244513624963
1.5331569655950366	0.9729790758614028
1.533186689227298	0.9766721249196773
1.53321641285956	0.9846959819113439
1.5332461364918215	0.9892217513949336
1.5332758601240835	0.9903070311531598
1.533305583756345	0.9899533107458792
1.5333353073886067	0.9895241870936561
1.5333650310208684	0.9895339598873959
1.5333947546531301	0.9882453688913738
1.5334244782853919	0.9821502817477717
1.5334542019176536	0.9727746259685898
1.533483925549915	0.9714154744658995
1.533513649182177	0.9801559878510316
1.5335433728144385	0.9876191650380101
1.5335730964467005	0.9899264143542763
1.533602820078962	0.9900784474864909
1.5336325437112237	0.9899773534434684
1.5336622673434854	0.9896894348235414
1.5336919909757472	0.9886951651065778
1.5337217146080089	0.9851023608976597
1.5337514382402706	0.9759734968602932
1.533781161872532	0.9669931959173118
1.533810885504794	0.9704847472131882
1.5338406091370556	0.9814795546537418
1.5338703327693175	0.987606431146886
1.533900056401579	0.9878251443357627
1.5339297800338407	0.9841294114541275
1.5339595036661025	0.9790537384165872
1.5339892272983642	0.9781184598911536
1.534018950930626	0.9812441668192651
1.5340486745628876	0.9804047947724098
1.5340783981951491	0.9710397470023641
1.534108121827411	0.9634820553600221
1.5341378454596726	0.9701990923089021
1.5341675690919345	0.9822059064327968
1.534197292724196	0.9884116783369179
1.5342270163564578	0.9900220252281733
1.5342567399887195	0.9902566342799778
1.5342864636209812	0.9901328457389206
1.534316187253243	0.9898091062623338
1.5343459108855046	0.988356808386927
1.5343756345177662	0.9821951121091528
1.534405358150028	0.9694548860622422
1.5344350817822896	0.9616889992741972
1.5344648054145515	0.9699534916501831
1.534494529046813	0.9826049173499068
1.5345242526790748	0.988393042980962
1.5345539763113365	0.9892984818498689
1.5345836999435982	0.9889806542829582
1.53461342357586	0.9888980184715193
1.5346431472081217	0.9892529796321551
1.5346728708403832	0.9886326918590198
1.5347025944726451	0.9831033587422313
1.5347323181049066	0.9700649799870646
1.5347620417371686	0.9607715150677154
1.53479176536943	0.9684516543171998
1.534821489001692	0.9819029640963407
1.5348512126339535	0.988233735364456
1.5348809362662152	0.9891589992990893
1.534910659898477	0.9878158999215444
1.5349403835307387	0.9839364507936502
1.5349701071630004	0.9791533298990306
1.5349998307952621	0.9784224382832881
1.5350295544275236	0.9785079602367024
1.5350592780597856	0.969562050064267
1.535089001692047	0.9566876787254579
1.535118725324309	0.9554224269030204
1.5351484489565705	0.9624877629395308
1.5351781725888323	0.9707699420196979
1.535207896221094	0.9798041971096426
1.5352376198533557	0.9853881194013505
1.5352673434856174	0.987130513630081
1.5352970671178792	0.9880393632884799
1.5353267907501407	0.9884816457558422
1.5353565143824026	0.9862283271956619
1.5353862380146641	0.9772060872621733
1.535415961646926	0.9638902710717155
1.5354456852791876	0.962213168158543
1.5354754089114493	0.9749397718122261
1.535505132543711	0.9859724027808457
1.5355348561759727	0.9898699323499082
1.5355645798082345	0.9906599825053392
1.5355943034404962	0.9907462285576303
1.5356240270727577	0.990678633793031
1.5356537507050196	0.9903447522475778
1.5356834743372811	0.9885786591109091
1.535713197969543	0.9816440296275665
1.5357429216018046	0.9665351943232281
1.5357726452340663	0.9545795950521421
1.535802368866328	0.961373275859394
1.5358320924985898	0.976985645514987
1.5358618161308515	0.9861557196821785
1.5358915397631132	0.9890867891567722
1.5359212633953747	0.9895121811477394
1.5359509870276367	0.9890667373109072
1.5359807106598982	0.9884847287762941
1.53601043429216	0.987845237498875
1.5360401579244216	0.9860240318645455
1.5360698815566833	0.9791207220450598
1.536099605188945	0.9673980140666653
1.5361293288212068	0.9641636949947395
1.5361590524534685	0.9744609827991193
1.5361887760857302	0.9847044892612645
1.5362184997179917	0.9882234366307623
1.5362482233502537	0.9874220768435593
1.5362779469825152	0.9854785149145744
1.5363076706147771	0.9860131134084908
1.5363373942470386	0.9886011319488209
1.5363671178793004	0.989904204033293
1.536396841511562	0.9881295510630846
1.5364265651438238	0.9811212585460716
1.5364562887760855	0.9715796662518207
1.5364860124083473	0.9710818858442256
1.536515736040609	0.9801806901269542
1.5365454596728707	0.987381635496313
1.5365751833051322	0.989871956414041
1.5366049069373942	0.9905522333796065
1.5366346305696557	0.9905941353907519
1.5366643542019176	0.9901089462080779
1.536694077834179	0.9889440846134441
1.5367238014664408	0.9866716187617784
1.5367535250987026	0.9834993250142927
1.5367832487309643	0.9790352482110191
1.536812972363226	0.9742122275575876
1.5368426959954877	0.9757476883541402
1.5368724196277492	0.983315791010599
1.5369021432600112	0.9887789539157654
1.5369318668922727	0.9905326257525732
1.5369615905245346	0.9908224964731177
1.5369913141567961	0.9906676105739519
1.5370210377890579	0.9902454151627371
1.5370507614213196	0.9893945618484568
1.5370804850535813	0.9871455437280142
1.537110208685843	0.9806562505013061
1.5371399323181048	0.9685919707679309
1.5371696559503663	0.9602620669577078
1.5371993795826282	0.9663851812165439
1.5372291032148897	0.9793545705503895
1.5372588268471516	0.9873527663093525
1.5372885504794132	0.9900764966035017
1.5373182741116749	0.990865170606579
1.5373479977439366	0.991109643313552
1.5373777213761983	0.9910589126329485
1.53740744500846	0.9908371783153154
1.5374371686407218	0.9907438677617609
1.5374668922729833	0.9906273831849237
1.5374966159052452	0.9897554206277637
1.5375263395375067	0.9879023091438653
1.5375560631697687	0.9860013586711989
1.5375857868020302	0.9841825092270055
1.537615510434292	0.9829964945651739
1.5376452340665536	0.984898909140097
1.5376749576988153	0.9884281636753368
1.537704681331077	0.9905385765320449
1.5377344049633388	0.9911995558204522
1.5377641285956005	0.9912799067580178
1.5377938522278622	0.9911280852588348
1.5378235758601237	0.9910240921130309
1.5378532994923857	0.9911571354992529
1.5378830231246472	0.9913176941861894
1.537912746756909	0.9913421908468363
1.5379424703891706	0.9913303094806089
1.5379721940214324	0.991295064602666
1.538001917653694	0.9910669494459933
1.5380316412859558	0.9901375326615027
1.5380613649182175	0.9876537949032795
1.5380910885504793	0.9848086468893404
1.538120812182741	0.9852615114215377
1.5381505358150027	0.9884375183017196
1.5381802594472642	0.9906401085895286
1.538209983079526	0.9912880147921226
1.5382397067117877	0.9912732977164393
1.5382694303440494	0.9909333577894047
1.5382991539763111	0.9905297002900714
1.5383288776085728	0.9904658710420816
1.5383586012408346	0.9906279310128052
1.5383883248730963	0.9902646172070193
1.538418048505358	0.987793722107515
1.5384477721376197	0.9822026071246743
1.5384774957698812	0.978365948834339
1.5385072194021432	0.9816669754651074
1.5385369430344047	0.9872978891533086
1.5385666666666664	0.989989410656146
1.5385963902989281	0.9904244447458851
1.5386261139311899	0.990166838952523
1.5386558375634516	0.989831340726729
1.5386855611957133	0.9898010785193155
1.538715284827975	0.990250288666412
1.5387450084602368	0.9905565254316668
1.5387747320924985	0.9894696646948428
1.5388044557247602	0.9846838074993682
1.5388341793570217	0.9763162068477577
1.5388639029892834	0.9731807367351369
1.5388936266215452	0.9798380458530719
1.5389233502538069	0.9872622373413253
1.5389530738860686	0.9902830644123194
1.5389827975183303	0.99095981255173
1.539012521150592	0.991026463962191
1.5390422447828538	0.9908637821891522
1.5390719684151155	0.9903236381450724
1.5391016920473772	0.9885652044474641
1.539131415679639	0.9844490173995308
1.5391611393119005	0.9788513979183773
1.5391908629441622	0.9724404858271058
1.539220586576424	0.9636667218873495
1.5392503102086856	0.9605266101210649
1.5392800338409474	0.9692706467652328
1.539309757473209	0.9803129030163973
1.5393394811054708	0.9868687864491261
1.5393692047377325	0.9896656307279568
1.5393989283699943	0.9905920529096702
1.539428652002256	0.9907623558404532
1.5394583756345175	0.9904978399718091
1.5394880992667792	0.9898616553208914
1.539517822899041	0.9889148908335466
1.5395475465313027	0.9866725124484712
1.5395772701635644	0.9798382501531917
1.539606993795826	0.9686369970372991
1.5396367174280878	0.9654969260348201
1.5396664410603496	0.9756459619008603
1.5396961646926113	0.9858915167351237
1.539725888324873	0.9898376601406347
1.5397556119571345	0.9907360531271088
1.5397853355893965	0.9909780605480368
1.539815059221658	0.9910466479837862
1.5398447828539197	0.9908600432172155
1.5398745064861814	0.9904493904445176
1.5399042301184431	0.9900299451035739
1.5399339537507049	0.9886867432169023
1.5399636773829666	0.9826635821574399
1.5399934010152283	0.9702509945737114
1.54002312464749	0.9633681491988781
1.5400528482797515	0.9720904393173421
1.5400825719120135	0.9841723179322771
1.540112295544275	0.9895867729994688
1.540142019176537	0.9908630251976009
1.5401717428087984	0.9910646335581074
1.5402014664410602	0.9910537090061537
1.5402311900733219	0.991031182133831
1.5402609137055836	0.9910024663382153
1.5402906373378453	0.9907232245207133
1.540320360970107	0.9894290938350119
1.5403500846023688	0.9847212997335764
1.5403798082346305	0.9734008524533938
1.540409531866892	0.9625872457148317
1.540439255499154	0.9669478385522943
1.5404689791314155	0.9803265204204957
1.5404987027636772	0.9883137535534319
1.540528426395939	0.9905788863801157
1.5405581500282006	0.9910159373394339
1.5405878736604623	0.9910196081575198
1.540617597292724	0.9906855310198879
1.5406473209249858	0.9898830374491667
1.5406770445572475	0.9891201467327247
1.540706768189509	0.9889557149356694
1.540736491821771	0.9876138641499754
1.5407662154540325	0.9804469420266108
1.5407959390862944	0.9675925601733288
1.540825662718556	0.9633098354894056
1.5408553863508176	0.9740505048318199
1.5408851099830794	0.9853478719387422
1.540914833615341	0.9895956331347725
1.5409445572476028	0.9899972057263737
1.5409742808798645	0.9893955435553434
1.541004004512126	0.9892626960284876
1.541033728144388	0.9898705063117252
1.5410634517766495	0.9904020109491929
1.5410931754089114	0.9903646822845046
1.541122899041173	0.9893613701883498
1.5411526226734347	0.9856071080595648
1.5411823463056964	0.9758309380282044
1.5412120699379581	0.9645913575436083
1.5412417935702198	0.9659859772485092
1.5412715172024816	0.9777622408181372
1.541301240834743	0.986270943948617
1.541330964467005	0.9895262577973186
1.5413606880992665	0.9907130473668239
1.5413904117315285	0.9911744678903918
1.54142013536379	0.9913239980872429
1.5414498589960517	0.991338850814444
1.5414795826283134	0.991262000703357
1.5415093062605751	0.9909964545642443
1.5415390298928369	0.9898818893621377
1.5415687535250986	0.9851714147047836
1.54159847715736	0.9735104246424409
1.541628200789622	0.9624214187796242
1.5416579244218835	0.9658104523745834
1.5416876480541455	0.9784022530501205
1.541717371686407	0.9870020188356814
1.5417470953186687	0.9898916243191441
1.5417768189509304	0.9902111962601472
1.5418065425831922	0.9896127467226327
1.5418362662154539	0.9891877673676561
1.5418659898477156	0.9896241298058499
1.5418957134799771	0.990023980942529
1.541925437112239	0.9894145420497032
1.5419551607445006	0.9875601788516346
1.5419848843767625	0.9828842530301527
1.542014608009024	0.9736720776683035
1.5420443316412857	0.967235578478239
1.5420740552735475	0.9722404236047578
1.5421037789058092	0.9792841978367866
1.542133502538071	0.9790287059459316
1.5421632261703326	0.9779115683822464
1.5421929498025944	0.9818672794082715
1.542222673434856	0.9868744470395471
1.5422523970671176	0.9894620246644295
1.5422821206993795	0.9904899067087113
1.542311844331641	0.9909284192635035
1.542341567963903	0.9909160398190866
1.5423712915961645	0.9900337942306257
1.5424010152284262	0.9863874305971954
1.542430738860688	0.9781334008654713
1.5424604624929497	0.9717458497569955
1.5424901861252114	0.9762653053576168
1.542519909757473	0.9851684612070625
1.5425496333897346	0.9897063706162942
1.5425793570219966	0.9907382582944815
1.542609080654258	0.9906326395599458
1.54263880428652	0.9903802793763298
1.5426685279187815	0.9903963586625273
1.5426982515510432	0.9905910539366226
1.542727975183305	0.9907173771886589
1.5427576988155667	0.9905256452888895
1.5427874224478284	0.9895402886455332
1.5428171460800901	0.9864440901234738
1.5428468697123516	0.9793738894328172
1.5428765933446136	0.9717859393177591
1.542906316976875	0.9717685331994634
1.542936040609137	0.9778407342969427
1.5429657642413985	0.9839651433368727
1.5429954878736603	0.9882985537742601
1.543025211505922	0.9904608792909998
1.5430549351381837	0.9911895669900117
1.5430846587704454	0.9914029651322996
1.5431143824027072	0.9914638873380718
1.5431441060349687	0.9914447365386215
1.5431738296672306	0.9912939397726586
1.543203553299492	0.9907541301599286
1.543233276931754	0.988890058295863
1.5432630005640156	0.9837177287506114
1.5432927241962773	0.9766077884505928
1.543322447828539	0.9759308899330217
1.5433521714608007	0.9828881291703296
1.5433818950930625	0.9887125975236817
1.5434116187253242	0.9906599111001173
1.5434413423575857	0.9910936543493823
1.5434710659898476	0.991291570431341
1.5435007896221091	0.9913705223861518
1.543530513254371	0.991384196683398
1.5435602368866326	0.9914485597189775
1.5435899605188943	0.9915144628878255
1.543619684151156	0.9914543117190144
1.5436494077834177	0.9909420530051839
1.5436791314156795	0.9887258520950125
1.5437088550479412	0.9837241422669549
1.5437385786802027	0.9800987426523547
1.5437683023124646	0.9829640551293748
1.5437980259447261	0.9881371044956586
1.543827749576988	0.9907201982668256
1.5438574732092496	0.991334179901013
1.5438871968415115	0.9913446757641329
1.543916920473773	0.9911914820683915
1.5439466441060348	0.9909588467688702
1.5439763677382965	0.9903841266289558
1.5440060913705582	0.9892003042208697
1.54403581500282	0.9882738107996958
1.5440655386350817	0.9885428934979865
1.5440952622673432	0.9886464906012066
1.5441249858996051	0.9862351785953041
1.5441547095318666	0.9816258379319152
1.5441844331641286	0.9783847882596283
1.54421415679639	0.9758994727186877
1.5442438804286518	0.9733594169201232
1.5442736040609135	0.9765661825000401
1.5443033276931752	0.9835709489965603
1.544333051325437	0.9865803029147413
1.5443627749576987	0.9839828298532313
1.5443924985899602	0.9806959453530668
1.5444222222222221	0.9823541876965554
1.5444519458544836	0.9865132549108111
1.5444816694867456	0.9884183183155202
1.544511393119007	0.9884801447907505
1.5445411167512688	0.9881623158843663
