# Lambda	Transmission
0.9627221360895779	0.8713214683468391
0.9628204995693368	0.8458718187548224
0.9629188630490957	0.8515584424262349
0.9630172265288544	0.8916681934507671
0.9631155900086132	0.9220807972015054
0.9632139534883721	0.9411547484946029
0.9633123169681308	0.9575113406135539
0.9634106804478897	0.9673035925032625
0.9635090439276486	0.9684501923413539
0.9636074074074075	0.9607453997923255
0.9637057708871661	0.9343251463027202
0.963804134366925	0.8739657010643854
0.9639024978466839	0.8019878940147052
0.9640008613264427	0.7841154036478089
0.9640992248062016	0.8396962095810575
0.9641975882859604	0.8897881357510661
0.9642959517657193	0.9005141940256448
0.964394315245478	0.9179998321023057
0.9644926787252369	0.9382545642175597
0.9645910422049958	0.9256543522806419
0.9646894056847545	0.8662680574004495
0.9647877691645134	0.7996778563615352
0.9648861326442723	0.8079412799219844
0.9649844961240309	0.8751976354636775
0.9650828596037898	0.9219921147219926
0.9651812230835487	0.9381052756412372
0.9652795865633076	0.9456679320811178
0.9653779500430663	0.9422746314990386
0.9654763135228251	0.9289749259550123
0.965574677002584	0.922627622311881
0.9656730404823427	0.9263864492792122
0.9657714039621016	0.9319527721374511
0.9658697674418605	0.9339133868466172
0.9659681309216194	0.9331189391887506
0.966066494401378	0.9372394162344859
0.9661648578811369	0.9323547629763875
0.9662632213608958	0.9043830196401244
0.9663615848406545	0.8622333234027729
0.9664599483204134	0.8299277329491281
0.9665583118001723	0.8392046988797722
0.966656675279931	0.8734196979407217
0.9667550387596899	0.9016452074236617
0.9668534022394488	0.9212384923121658
0.9669517657192076	0.9289996726921347
0.9670501291989664	0.9324131486686739
0.9671484926787253	0.9195547375511363
0.9672468561584842	0.887804453710366
0.9673452196382428	0.8878019551381882
0.9674435831180017	0.930046490420151
0.9675419465977606	0.9643719038106665
0.9676403100775195	0.9750151216033436
0.9677386735572782	0.9760809629289784
0.967837037037037	0.97577361897419
0.9679354005167959	0.9753391825954761
0.9680337639965546	0.9702197373592811
0.9681321274763135	0.94537469646804
0.9682304909560724	0.896957005103894
0.968328854435831	0.8728816938676285
0.9684272179155899	0.9035098021278716
0.9685255813953488	0.9447005068787803
0.9686239448751077	0.9647146543545019
0.9687223083548664	0.9684527756606488
0.9688206718346253	0.9654916966994864
0.9689190353143842	0.9637118366036235
0.969017398794143	0.9654452015621272
0.9691157622739018	0.9666023555714387
0.9692141257536606	0.9663800369074149
0.9693124892334195	0.9617897335285405
0.9694108527131783	0.9534991726852972
0.9695092161929372	0.953637477279689
0.9696075796726961	0.9610117556056472
0.9697059431524547	0.9646544050995772
0.9698043066322136	0.9676457861526518
0.9699026701119725	0.9699098520236026
0.9700010335917312	0.9652840938261318
0.9700993970714901	0.9568765777606829
0.970197760551249	0.9450826602404412
0.9702961240310078	0.9208291606240272
0.9703944875107665	0.9036132901021182
0.9704928509905254	0.9241549654776356
0.9705912144702843	0.9574920147990691
0.970689577950043	0.9715883708770983
0.9707879414298018	0.9730758783039658
0.9708863049095607	0.9730653400816914
0.9709846683893196	0.9682413500415021
0.9710830318690783	0.9560573554722266
0.9711813953488372	0.9513635754051104
0.9712797588285961	0.9614181138249425
0.9713781223083547	0.9706196639578224
0.9714764857881136	0.9714993797446293
0.9715748492678725	0.9626376816489214
0.9716732127476313	0.9347920766183411
0.9717715762273902	0.9050733857187055
0.9718699397071491	0.9157638479288019
0.9719683031869079	0.9510898082247682
0.9720666666666666	0.9711066848784693
0.9721650301464255	0.9753086588066471
0.9722633936261844	0.974318195930166
0.9723617571059431	0.9688850990610378
0.972460120585702	0.9511363526616452
0.9725584840654609	0.9253910506465256
0.9726568475452197	0.9158762383976118
0.9727552110249784	0.9302786322728429
0.9728535745047373	0.9509763670209277
0.9729519379844962	0.9610327615921627
0.9730503014642549	0.9629368146671234
0.9731486649440138	0.961618317499463
0.9732470284237726	0.9548177179440308
0.9733453919035315	0.9513292698236048
0.9734437553832902	0.959804038040328
0.9735421188630491	0.9632461214975832
0.973640482342808	0.9426019304066274
0.9737388458225666	0.9052070626377473
0.9738372093023255	0.8778430127483943
0.9739355727820844	0.8773062109418726
0.9740339362618432	0.9066724687208596
0.9741322997416021	0.9433928738925222
0.9742306632213609	0.9646547916511208
0.9743290267011198	0.96762411185005
0.9744273901808785	0.9488346100433191
0.9745257536606374	0.9067017322305363
0.9746241171403963	0.8828909623163712
0.974722480620155	0.9128060832170178
0.9748208440999139	0.9528269674127986
0.9749192075796728	0.9659735964303247
0.9750175710594317	0.9505824023273056
0.9751159345391903	0.9131948253307031
0.9752142980189492	0.8962036615706943
0.9753126614987081	0.9259679477418908
0.9754110249784668	0.9550403250573494
0.9755093884582257	0.947989030249802
0.9756077519379845	0.9235817946431598
0.9757061154177432	0.9203642463204943
0.9758044788975021	0.9311802183054793
0.975902842377261	0.9177074127998903
0.9760012058570199	0.8892309367534574
0.9760995693367785	0.8971675689308451
0.9761979328165374	0.9366812888420644
0.9762962962962963	0.9565546844734929
0.976394659776055	0.9407362734275992
0.9764930232558139	0.9100129632787133
0.9765913867355728	0.9030194517413827
0.9766897502153317	0.9226285009079128
0.9767881136950904	0.9393208873750868
0.9768864771748493	0.9529969409297863
0.9769848406546081	0.9642600753676212
0.9770832041343669	0.9662356609569169
0.9771815676141258	0.9679166724569902
0.9772799310938847	0.9734351698025564
0.9773782945736433	0.9758536329473524
0.9774766580534022	0.9707034390620286
0.9775750215331611	0.9581419476650563
0.97767338501292	0.9502063971546775
0.9777717484926787	0.9543899346965674
0.9778701119724376	0.9568897521431081
0.9779684754521965	0.9549670873172039
0.9780668389319551	0.952426822560204
0.978165202411714	0.9464082032064355
0.9782635658914729	0.9447727783348857
0.9783619293712318	0.936511387069752
0.9784602928509905	0.9133727496213879
0.9785586563307493	0.9147835915570166
0.9786570198105082	0.9462224901573807
0.9787553832902669	0.9668195193017574
0.9788537467700258	0.966090976870343
0.9789521102497847	0.9593710558382603
0.9790504737295436	0.9602506701801684
0.9791488372093022	0.9617534157273993
0.9792472006890611	0.9493500179086892
0.97934556416882	0.9305268788768963
0.9794439276485788	0.9204901093965607
0.9795422911283377	0.9128400011179737
0.9796406546080966	0.9183487441733916
0.9797390180878552	0.9439498648077452
0.9798373815676141	0.9649764098060979
0.979935745047373	0.9726783003405016
0.9800341085271319	0.968493796674858
0.9801324720068906	0.9537789863025835
0.9802308354866495	0.9395685358420429
0.9803291989664084	0.9285798837449349
0.980427562446167	0.9184472300328476
0.9805259259259259	0.9255232468334446
0.9806242894056848	0.9468290377061361
0.9807226528854437	0.9649367914852458
0.9808210163652024	0.9734627005842468
0.9809193798449612	0.9758521928579702
0.9810177433247201	0.9754432412918941
0.9811161068044788	0.9744149933417823
0.9812144702842377	0.9748545641656318
0.9813128337639966	0.9752670582127194
0.9814111972437553	0.9727498710293593
0.9815095607235141	0.9670496663159506
0.981607924203273	0.9635819677492067
0.9817062876830319	0.9654762973818537
0.9818046511627907	0.9665361202923779
0.9819030146425496	0.9648769152863534
0.9820013781223084	0.9646767004324338
0.9820997416020671	0.9686861928551775
0.982198105081826	0.9740326791106431
0.9822964685615849	0.9745101239183712
0.9823948320413438	0.9706290418042447
0.9824931955211025	0.9684294474889793
0.9825915590008614	0.9646717239211182
0.9826899224806203	0.9502870914091482
0.9827882859603789	0.9352166124338722
0.9828866494401378	0.9402610218751799
0.9829850129198967	0.9596890035623324
0.9830833763996554	0.9733649114791662
0.9831817398794143	0.9764648936471254
0.9832801033591732	0.971799721669146
0.983378466838932	0.9625542037633386
0.9834768303186907	0.9592980695772866
0.9835751937984496	0.9671504034251531
0.9836735572782085	0.9747243325903879
0.9837719207579672	0.9758331938592648
0.983870284237726	0.9753489819116806
0.9839686477174849	0.9763734253583717
0.9840670111972438	0.9771379878077315
0.9841653746770025	0.9767407467415791
0.9842637381567614	0.975799647590654
0.9843621016365203	0.973402182272958
0.984460465116279	0.9675230847190798
0.9845588285960379	0.9623873971631244
0.9846571920757968	0.9634962737587028
0.9847555555555555	0.9686222674903983
0.9848539190353144	0.9723180580387262
0.9849522825150733	0.9710452728170628
0.9850506459948322	0.9634325987116668
0.9851490094745908	0.9562498983270284
0.9852473729543497	0.9601951267040449
0.9853457364341086	0.9695973941007654
0.9854440999138673	0.9751283060727912
0.9855424633936262	0.977018938434635
0.9856408268733851	0.9777415985202986
0.985739190353144	0.9779303399982584
0.9858375538329026	0.9773286276548493
0.9859359173126615	0.9765170264700431
0.9860342807924204	0.9770373464842389
0.9861326442721791	0.9784440040573473
0.986231007751938	0.97894242555621
0.9863293712316968	0.978730228810896
0.9864277347114555	0.9789876109716666
0.9865260981912144	0.979499184925931
0.9866244616709733	0.9792858525898444
0.9867228251507322	0.978139339631389
0.986821188630491	0.9770106015340141
0.9869195521102498	0.9764252277522106
0.9870179155900086	0.9755443112236373
0.9871162790697674	0.9745470121546582
0.9872146425495263	0.9738189691782837
0.9873130060292852	0.974278798770227
0.9874113695090441	0.9755263352944744
0.9875097329888027	0.9733601995452273
0.9876080964685616	0.9688021782146555
0.9877064599483205	0.9694812587275151
0.9878048234280792	0.9748791678298206
0.9879031869078381	0.9781695984575464
0.988001550387597	0.9778941221518264
0.9880999138673556	0.9768005024692467
0.9881982773471145	0.9771038218987562
0.9882966408268734	0.9783194476746054
0.9883950043066323	0.9793456522207401
0.988493367786391	0.9798166550770869
0.9885917312661499	0.9797064827460372
0.9886900947459087	0.9792772954050264
0.9887884582256674	0.9791170297294384
0.9888868217054263	0.9793296280546273
0.9889851851851852	0.97942946213799
0.9890835486649441	0.9793234722110804
0.9891819121447027	0.9793027393233588
0.9892802756244616	0.9793139340455836
0.9893786391042205	0.979252749956564
0.9894770025839793	0.9790937719943217
0.9895753660637382	0.9785398549681115
0.9896737295434971	0.977793055599383
0.9897720930232558	0.9774939595301815
0.9898704565030146	0.9773304382731359
0.9899688199827735	0.976645136598397
0.9900671834625324	0.9750731167902112
0.9901655469422911	0.9733852158824247
0.99026391042205	0.9737276628266255
0.9903622739018089	0.9759711602454995
0.9904606373815675	0.9781366310125964
0.9905590008613264	0.9793589007171021
0.9906573643410853	0.9796211179264555
0.9907557278208442	0.9794408120652752
0.9908540913006029	0.9794079149203149
0.9909524547803618	0.9791245431709013
0.9910508182601206	0.9783007297143904
0.9911491817398793	0.9779680605504001
0.9912475452196382	0.9783963296486626
0.9913459086993971	0.978918834014573
0.9914442721791558	0.9793821471519468
0.9915426356589147	0.9797092903476468
0.9916409991386735	0.9797393623371886
0.9917393626184324	0.9795292200387536
0.9918377260981912	0.979519162147828
0.9919360895779501	0.9798312403235975
0.9920344530577089	0.9799036859468321
0.9921328165374677	0.9793604757782896
0.9922311800172265	0.9786500068209278
0.9923295434969854	0.978706234576633
0.9924279069767443	0.9793684290542451
0.992526270456503	0.9796570463326592
0.9926246339362619	0.9794627346996827
0.9927229974160208	0.9785150154168368
0.9928213608957794	0.9759917284324825
0.9929197243755383	0.9738312143081037
0.9930180878552972	0.9748622753129503
0.9931164513350559	0.9772132459766084
0.9932148148148148	0.9785356888827452
0.9933131782945737	0.9790775648621742
0.9934115417743326	0.9794373999225253
0.9935099052540912	0.9797444814497568
0.9936082687338501	0.9797495343967348
0.993706632213609	0.9795632667429729
0.9938049956933677	0.979620852502669
0.9939033591731266	0.979938534779203
0.9940017226528854	0.9801846418055762
0.9941000861326443	0.9800944343353475
0.994198449612403	0.9797070423160765
0.9942968130921619	0.9793431815526907
0.9943951765719208	0.979298160720621
0.9944935400516796	0.979691951726595
0.9945919035314384	0.9801686971042618
0.9946902670111973	0.9803747880998339
0.994788630490956	0.980391967998716
0.9948869939707149	0.9803624284982067
0.9949853574504738	0.9803692819598486
0.9950837209302327	0.9803773303500357
0.9951820844099913	0.980213512578341
0.9952804478897502	0.9798591338061949
0.9953788113695091	0.9796432637463277
0.9954771748492678	0.9797699698138813
0.9955755383290267	0.980031826796953
0.9956739018087856	0.9801013286088656
0.9957722652885445	0.9798382749910922
0.9958706287683031	0.979522444845482
0.995968992248062	0.9795020498942492
0.9960673557278209	0.979834441028343
0.9961657192075796	0.9802371762303894
0.9962640826873385	0.9804166870965466
0.9963624461670973	0.9803872866671215
0.996460809646856	0.9803623639861138
0.9965591731266149	0.9804356634105752
0.9966575366063738	0.9804593843350565
0.9967559000861327	0.9803047965230092
0.9968542635658915	0.979902486615748
0.9969526270456504	0.979412402916242
0.9970509905254091	0.9794190448642633
0.9971493540051679	0.9798966679608108
0.9972477174849268	0.9802460213840782
0.9973460809646857	0.9804137082097993
0.9974444444444446	0.9805282939088851
0.9975428079242032	0.9805789473021839
0.9976411714039621	0.9805382990694234
0.997739534883721	0.9803699131497299
0.9978378983634797	0.9798798984924787
0.9979362618432386	0.979205308585075
0.9980346253229975	0.9792354961454783
0.9981329888027561	0.9799443632300638
0.998231352282515	0.9804547622539057
0.9983297157622739	0.9806172134898065
0.9984280792420328	0.9805936493904478
0.9985264427217915	0.9803200585838057
0.9986248062015504	0.9798281813661311
0.9987231696813093	0.9796782450529401
0.9988215331610679	0.9800042319410547
0.9989198966408268	0.9802366422335962
0.9990182601205857	0.9802175438708993
0.9991166236003446	0.9801112110081013
0.9992149870801033	0.980172503353214
0.9993133505598621	0.980292383484107
0.999411714039621	0.9799167977861598
0.9995100775193798	0.9790446055683919
0.9996084409991387	0.9788241490914606
0.9997068044788976	0.9795932826182685
0.9998051679586563	0.980294701695855
0.9999035314384151	0.9804262505439595
1.000001894918174	0.9799904794072826
1.0001002583979328	0.9792137144756069
1.0001986218776915	0.9789199694610309
1.0002969853574504	0.9795795082461274
1.0003953488372093	0.9803358888251044
1.0004937123169682	0.9806389871193858
1.0005920757967268	0.980736097160012
1.0006904392764857	0.9807849204588716
1.0007888027562446	0.9808029004772983
1.0008871662360035	0.9808079265680436
1.0009855297157624	0.9807995977012325
1.0010838931955213	0.9807128183824908
1.00118225667528	0.9803841843504286
1.0012806201550388	0.979810880768416
1.0013789836347977	0.9794168429730086
1.0014773471145564	0.9795703811158524
1.0015757105943153	0.9800750601133897
1.0016740740740742	0.9801883564041229
1.001772437553833	0.978866340409734
1.0018708010335917	0.9759610695750309
1.0019691645133506	0.974382609031416
1.0020675279931095	0.9760202673796236
1.0021658914728682	0.9783235081473834
1.002264254952627	0.9794304534703346
1.002362618432386	0.979119742036827
1.0024609819121448	0.9783007732736911
1.0025593453919035	0.9782037542713214
1.0026577088716624	0.9789611858984284
1.0027560723514213	0.9798962809954566
1.00285443583118	0.9804009023234279
1.0029527993109388	0.9806432204799534
1.0030511627906977	0.9808164138007165
1.0031495262704564	0.9808906513715938
1.0032478897502153	0.9809029967903221
1.0033462532299742	0.9808904368527229
1.003444616709733	0.9808648511864442
1.0035429801894917	0.9808457594455738
1.0036413436692506	0.9808273478634848
1.0037397071490095	0.9806586229748734
1.0038380706287684	0.9799210361812151
1.003936434108527	0.9787455335599423
1.004034797588286	0.9785345875491738
1.0041331610680448	0.9795602506193697
1.0042315245478035	0.9802697615022343
1.0043298880275624	0.9799213477158332
1.0044282515073213	0.9793548016036682
1.00452661498708	0.9796923211431541
1.0046249784668388	0.9804782299636807
1.0047233419465977	0.9808630100561299
1.0048217054263566	0.980878589863611
1.0049200689061153	0.9806779745735263
1.0050184323858742	0.9803628181994253
1.005116795865633	0.980301817958582
1.0052151593453917	0.9805956364095403
1.0053135228251506	0.9807827058040067
1.0054118863049095	0.9804441551265601
1.0055102497846684	0.9794968507701872
1.005608613264427	0.978885159022977
1.005706976744186	0.9795458267854352
1.0058053402239449	0.9805143836763373
1.0059037037037037	0.9808894803141768
1.0060020671834626	0.9807916385941912
1.0061004306632215	0.9804565920057243
1.0061987941429802	0.980322963933566
1.006297157622739	0.980595963642434
1.006395521102498	0.9808409601299412
1.0064938845822569	0.9807713441274803
1.0065922480620155	0.9804469772930774
1.0066906115417744	0.9802806723962427
1.0067889750215333	0.9805568231809778
1.006887338501292	0.9808555489691073
1.0069857019810509	0.980847132448014
1.0070840654608098	0.9805583708259822
1.0071824289405686	0.9801843461627677
1.0072807924203273	0.9801951721349613
1.0073791559000862	0.9805988753363748
1.007477519379845	0.9808037752083638
1.0075758828596038	0.9807085531934179
1.0076742463393626	0.9806659124143232
1.0077726098191215	0.9806848322380387
1.0078709732988802	0.9801800228345859
1.007969336778639	0.9790091960641346
1.008067700258398	0.9785978088431084
1.0081660637381569	0.9795822600712973
1.0082644272179155	0.9804549886228987
1.0083627906976744	0.9804841162138394
1.0084611541774333	0.9803216593231163
1.008559517657192	0.9805604739799058
1.0086578811369509	0.9808843159198049
1.0087562446167098	0.9807667462481031
1.0088546080964687	0.9798710441928262
1.0089529715762273	0.9787089562058859
1.0090513350559862	0.9786925051626999
1.009149698535745	0.9794230551851838
1.0092480620155038	0.9795159036807556
1.0093464254952627	0.978656884090149
1.0094447889750215	0.9773063787321157
1.0095431524547802	0.9768767193492147
1.009641515934539	0.977963694274704
1.009739879414298	0.979184910074618
1.0098382428940569	0.9798741206433161
1.0099366063738155	0.9801105916571663
1.0100349698535744	0.9799890278509533
1.0101333333333333	0.9797816876788075
1.010231696813092	0.979539782027162
1.0103300602928509	0.9798305146529349
1.0104284237726098	0.9805140089423187
1.0105267872523687	0.9808843470286718
1.0106251507321273	0.9809658138775463
1.0107235142118862	0.980833117722388
1.010821877691645	0.9805874930945896
1.010920241171404	0.9806204869333016
1.0110186046511629	0.9808918684769419
1.0111169681309218	0.9810349442226403
1.0112153316106804	0.9810154898179763
1.0113136950904393	0.9809929669653175
