# Lambda	Transmission
0.7687825885668277	0.9611377178557576
0.7688160628019324	0.9611893488232167
0.7688495370370371	0.9611166899212605
0.7688830112721418	0.9607910775234683
0.7689164855072464	0.9607725655514453
0.768949959742351	0.9610717637490114
0.7689834339774557	0.9607123470634934
0.7690169082125604	0.9593313391376466
0.769050382447665	0.9539627035615029
0.7690838566827697	0.9349640372538348
0.7691173309178744	0.9103150109239955
0.7691508051529791	0.9083841635012663
0.7691842793880838	0.9150730204141819
0.7692177536231884	0.9067113217572321
0.769251227858293	0.9125301713508047
0.7692847020933977	0.9380792424260829
0.7693181763285024	0.9546190715412497
0.7693516505636071	0.9589218924084196
0.7693851247987118	0.9602365261252942
0.7694185990338165	0.9610587230529093
0.7694520732689211	0.9608009836149417
0.7694855475040258	0.9602145181037556
0.7695190217391304	0.9599640124698567
0.769552495974235	0.9597025461329554
0.7695859702093397	0.960083403923783
0.7696194444444444	0.9608524901216637
0.7696529186795491	0.9606197226925484
0.7696863929146538	0.9596373492983403
0.7697198671497585	0.9565204409758755
0.7697533413848632	0.9456367740834845
0.7697868156199679	0.9330812760913096
0.7698202898550724	0.9339614091999838
0.7698537640901771	0.9372015143065007
0.7698872383252817	0.9315113134720883
0.7699207125603864	0.9354645093365248
0.7699541867954911	0.9503052481040569
0.7699876610305958	0.9589320876388001
0.7700211352657005	0.9601611967185824
0.7700546095008052	0.9601311619984534
0.7700880837359099	0.9608211248580292
0.7701215579710144	0.9609590196693597
0.7701550322061191	0.9605607240940515
0.7701885064412238	0.9609010152771079
0.7702219806763285	0.961647229589174
0.7702554549114332	0.961714259898275
0.7702889291465379	0.9610132696862071
0.7703224033816425	0.9605515323536588
0.7703558776167472	0.9609652903982232
0.7703893518518519	0.9608268465376515
0.7704228260869564	0.9579164565131099
0.7704563003220611	0.9521187907825699
0.7704897745571658	0.9489153876725768
0.7705232487922705	0.951053570017914
0.7705567230273752	0.9504880149380095
0.7705901972624799	0.9483675399161591
0.7706236714975846	0.9526861238911273
0.7706571457326893	0.9588286659346655
0.7706906199677939	0.9614469369804522
0.7707240942028986	0.9618310953768696
0.7707575684380031	0.9619548577622873
0.7707910426731078	0.9621492809650224
0.7708245169082125	0.9622530704483027
0.7708579911433172	0.9622787491669657
0.7708914653784219	0.9622849542274411
0.7709249396135266	0.9622891349802162
0.7709584138486313	0.962293267185325
0.7709918880837359	0.9622973984891504
0.7710253623188406	0.9623014883664853
0.7710588365539452	0.9622993815415994
0.7710923107890499	0.9622051430354904
0.7711257850241546	0.9615088724544048
0.7711592592592592	0.9593475699060785
0.7711927334943639	0.956912808208614
0.7712262077294686	0.9569189079580928
0.7712596819645733	0.9575201182182135
0.771293156199678	0.9570621773986088
0.7713266304347826	0.9583596046353688
0.7713601046698872	0.9607824470088517
0.7713935789049919	0.9617500339790149
0.7714270531400966	0.9614988596958371
0.7714605273752013	0.9612926795657152
0.771494001610306	0.9615778247174613
0.7715274758454107	0.9615295154704491
0.7715609500805154	0.9609479344735686
0.77159442431562	0.9609319028248463
0.7716278985507246	0.9616580389165569
0.7716613727858292	0.9622065217155636
0.7716948470209339	0.9623591024916734
0.7717283212560386	0.9623537742581263
0.7717617954911433	0.9621578082546249
0.771795269726248	0.9615302959618636
0.7718287439613527	0.9608044651724474
0.7718622181964574	0.9607155434417344
0.771895692431562	0.9603675648051804
0.7719291666666667	0.9590659410903845
0.7719626409017714	0.958682475070012
0.7719961151368759	0.9595862073648435
0.7720295893719806	0.9602055031972951
0.7720630636070853	0.9608912038882689
0.77209653784219	0.961817225249361
0.7721300120772947	0.9622777199354202
0.7721634863123994	0.9621622680866317
0.772196960547504	0.9614617057731905
0.7722304347826087	0.9606029351750613
0.7722639090177134	0.9606875124683039
0.772297383252818	0.9611180349835701
0.7723308574879227	0.9606282679171434
0.7723643317230274	0.960219924486683
0.7723978059581321	0.9610278862772865
0.7724312801932367	0.9620086323388524
0.7724647544283414	0.9623798233458604
0.772498228663446	0.9624461668880666
0.7725317028985507	0.9624504320214062
0.7725651771336554	0.9624039166394257
0.77259865136876	0.9620998597912053
0.7726321256038647	0.961191350397021
0.7726655998389694	0.9602096194167514
0.7726990740740741	0.9602783954649936
0.7727325483091788	0.9606426881285106
0.7727660225442834	0.9600503533876293
0.7727994967793881	0.9598044394719881
0.7728329710144928	0.960941872381678
0.7728664452495974	0.9620367155815334
0.772899919484702	0.9624059417624379
0.7729333937198067	0.962449576300074
0.7729668679549114	0.962448633085243
0.7730003421900161	0.9624388181544259
0.7730338164251208	0.962327801736935
0.7730672906602254	0.9618483370443224
0.7731007648953301	0.9610319644215859
0.7731342391304348	0.9608252960166399
0.7731677133655395	0.9612719738353712
0.7732011876006442	0.9611094027760224
0.7732346618357488	0.9606244080475221
0.7732681360708535	0.9610851736728009
0.7733016103059581	0.9619782389709369
0.7733350845410628	0.9623987079138815
0.7733685587761674	0.9624837973651632
0.7734020330112721	0.9624839530241373
0.7734355072463768	0.9624387945399568
0.7734689814814815	0.9623541919526225
0.7735024557165862	0.9622727712465335
0.7735359299516908	0.9619966637031331
0.7735694041867955	0.9613217165871295
0.7736028784219002	0.9609591613660713
0.7736363526570048	0.9613296252444388
0.7736698268921095	0.9613999762392179
0.7737033011272141	0.9610337019559125
0.7737367753623188	0.9613186855869261
0.7737702495974235	0.9620479379008221
0.7738037238325282	0.9624353471296646
0.7738371980676328	0.9625241478132962
0.7738706723027375	0.9625359761699859
0.7739041465378422	0.9625383266371486
0.7739376207729469	0.962539823625936
0.7739710950080515	0.9625359374135394
0.7740045692431562	0.9624848341097844
0.7740380434782609	0.9622403205389194
0.7740715177133656	0.9617497153136494
0.7741049919484703	0.9615205615097769
0.7741384661835748	0.9617427345213505
0.7741719404186795	0.9616936731856246
0.7742054146537842	0.9614282854489586
0.7742388888888889	0.9616851193355891
0.7742723631239935	0.9621893406336902
0.7743058373590982	0.9624254211237209
0.7743393115942029	0.9624794067360609
0.7743727858293076	0.9624828172200688
0.7744062600644123	0.9624831221659178
0.774439734299517	0.9624989711263233
0.7744732085346216	0.9625106545599351
0.7745066827697263	0.9625055973699226
0.7745401570048309	0.9624438123207648
0.7745736312399355	0.9622082263915028
0.7746071054750402	0.9619050024619336
0.7746405797101449	0.9619129901351171
0.7746740539452496	0.9620527730001743
0.7747075281803543	0.9619065344446839
0.774741002415459	0.9618449847084053
0.7747744766505636	0.9621610033674647
0.7748079508856683	0.9624585621548148
0.7748414251207729	0.9625578073609362
0.7748748993558776	0.9625735299628865
0.7749083735909823	0.9625760239987892
0.774941847826087	0.9625772867031988
0.7749753220611916	0.9625784768054041
0.7750087962962963	0.962579548941042
0.775042270531401	0.9625780155319212
0.7750757447665056	0.9625544553071343
0.7751092190016103	0.9624438951116845
0.7751426932367149	0.9622278417104873
0.7751761674718196	0.9621327784291621
0.7752096417069243	0.9622301891790705
0.775243115942029	0.9622059404806511
0.7752765901771337	0.9621093724823184
0.7753100644122384	0.9622436397022277
0.7753435386473431	0.9624700769085048
0.7753770128824478	0.9625735764964422
0.7754104871175523	0.9625943813241309
0.7754439613526569	0.9625942684632091
0.7754774355877616	0.9625858884213737
0.7755109098228663	0.9625744573787055
0.775544384057971	0.962569933380744
0.7755778582930757	0.9625710436768268
0.7756113325281804	0.9625718234600474
0.7756448067632851	0.9625636118923672
0.7756782809983898	0.9625110109488655
0.7757117552334943	0.9623914609458984
0.775745229468599	0.9623198793264174
0.7757787037037037	0.9623614818565398
0.7758121779388084	0.9623615601324241
0.775845652173913	0.9623227854356312
0.7758791264090177	0.9624044818101256
0.7759126006441224	0.9625368675583358
0.7759460748792271	0.962599145178186
0.7759795491143318	0.962614234974525
0.7760130233494363	0.9626191543196324
0.776046497584541	0.962623177745397
0.7760799718196457	0.9626271938018656
0.7761134460547504	0.9626312091062901
0.7761469202898551	0.9626352231715766
0.7761803945249598	0.9626391989423051
0.7762138687600645	0.9626421790564345
0.7762473429951691	0.9626369426904925
0.7762808172302738	0.9626013751589474
0.7763142914653783	0.962536434721129
0.776347765700483	0.9625168130657058
0.7763812399355877	0.9625478761435688
0.7764147141706924	0.9625333584934723
0.7764481884057971	0.9625128200744058
0.7764816626409018	0.9625688166692596
0.7765151368760065	0.962638226041257
0.7765486111111112	0.9626673036430432
0.7765820853462158	0.9626744188584438
0.7766155595813204	0.9626774840555165
0.7766490338164251	0.9626801491338782
0.7766825080515297	0.9626827630483856
0.7767159822866344	0.9626853364261311
0.7767494565217391	0.9626878787346127
0.7767829307568438	0.962690418905117
0.7768164049919485	0.9626928848208215
0.7768498792270532	0.9626941076086153
0.7768833534621579	0.9626870083937819
0.7769168276972624	0.9626609297393928
0.7769503019323671	0.9626334425456535
0.7769837761674718	0.9626408808516338
0.7770172504025765	0.9626520580523795
0.7770507246376812	0.9626391642952951
0.7770841988727859	0.9626486633518324
0.7771176731078905	0.9626865234816819
0.7771511473429952	0.9627125594894322
0.7771846215780999	0.9627211664535978
0.7772180958132044	0.962724561930766
0.7772515700483091	0.9627272797141389
0.7772850442834138	0.9627299871206183
0.7773185185185185	0.9627327056241529
0.7773519927536232	0.9627354408982641
0.7773854669887279	0.9627382077026746
0.7774189412238326	0.962740983246623
0.7774524154589373	0.9627436749323875
0.7774858896940419	0.9627456945386145
0.7775193639291464	0.9627441570115058
0.7775528381642511	0.9627329688946736
0.7775863123993558	0.9627153589306493
0.7776197866344605	0.962707678970649
0.7776532608695652	0.9627082861631626
0.7776867351046699	0.9627027817246777
0.7777202093397746	0.962697126663956
0.7777536835748793	0.9626912971661185
0.7777871578099839	0.9626848987181
0.7778206320450886	0.9626974846030021
0.7778541062801932	0.9627196648835981
0.7778875805152979	0.9627339338629907
0.7779210547504026	0.9627446280406884
0.7779545289855072	0.9627529106308061
0.7779880032206119	0.9627582168558187
0.7780214774557166	0.9627623693827712
0.7780549516908213	0.9627663527675869
0.7780884259259259	0.9627703244931248
0.7781219001610306	0.9627742943379347
0.7781553743961352	0.9627782428862229
0.7781888486312399	0.9627820310150337
0.7782223228663446	0.9627852934147869
0.7782557971014493	0.9627879888248312
0.778289271336554	0.9627894575937557
0.7783227455716587	0.962786250566411
0.7783562198067633	0.9627820066452112
0.7783896940418679	0.9627869885973847
0.7784231682769726	0.962796121677424
0.7784566425120772	0.9628024203078563
0.7784901167471819	0.9628107015722227
0.7785235909822866	0.9628195346313673
0.7785570652173913	0.9628254833984758
0.778590539452496	0.9628297875413606
0.7786240136876007	0.9628337733124719
0.7786574879227053	0.9628377327040715
0.77869096215781	0.9628416913734011
0.7787244363929147	0.9628456493106233
0.7787579106280194	0.9628496065321328
0.778791384863124	0.9628535630291583
0.7788248590982286	0.962857509531983
0.7788583333333333	0.9628612741546049
0.778891807568438	0.9628634909878736
0.7789252818035427	0.9628605378840402
0.7789587560386473	0.9628542604148792
0.778992230273752	0.9628578132249509
0.7790257045088567	0.9628717929646623
0.7790591787439614	0.962883049701701
0.779092652979066	0.9628889041889114
0.7791261272141707	0.9628930765294907
0.7791596014492754	0.9628970367916894
0.7791930756843801	0.9629009846149705
0.7792265499194847	0.9629049296001115
0.7792600241545893	0.9629086421182663
0.779293498389694	0.9629095664918688
0.7793269726247987	0.9628967572713771
0.7793604468599034	0.9628597992928782
0.779393921095008	0.9628259563812195
0.7794273953301127	0.9628269396282205
0.7794608695652174	0.9628525607371108
0.7794943438003221	0.962888819386807
0.7795278180354267	0.9629207595359088
0.7795612922705314	0.9629392621787117
0.7795947665056361	0.9629475381576659
0.7796282407407407	0.9629521955535685
0.7796617149758454	0.9629563143203054
0.77969518921095	0.9629611312599878
0.7797286634460547	0.9629683093435405
0.7797621376811594	0.9629792001295091
0.7797956119162641	0.962991291305956
0.7798290861513688	0.9629981735662502
0.7798625603864734	0.9629995708757729
0.7798960346215781	0.963007580850253
0.7799295088566828	0.9630233610591807
0.7799629830917875	0.963035947259225
0.7799964573268922	0.9630436007953207
0.7800299315619968	0.963049620601683
0.7800634057971014	0.9630553927524277
0.7800968800322061	0.963061143987392
0.7801303542673108	0.9630668929828147
0.7801638285024154	0.9630726385599269
0.7801973027375201	0.9630783774969341
0.7802307769726248	0.9630840977340348
0.7802642512077295	0.9630897737305399
0.7802977254428342	0.9630953406417847
0.7803311996779388	0.9631005520348869
0.7803646739130435	0.9631034687104689
0.7803981481481482	0.9630920668179733
0.7804316223832528	0.9630290158508029
0.7804650966183575	0.9629137800278824
0.7804985708534621	0.9628793782837305
0.7805320450885668	0.9629870207127039
0.7805655193236715	0.963095433778263
0.7805989935587762	0.9631387400075965
0.7806324677938808	0.9631514448278408
0.7806659420289855	0.9631584318036178
0.7806994162640902	0.9631646038237959
0.7807328904991948	0.9631705932999248
0.7807663647342995	0.9631765243263992
0.7807998389694042	0.9631824132118579
0.7808333132045089	0.9631880792477664
0.7808667874396136	0.9631932202456243
0.7809002616747183	0.9631977122932195
0.7809337359098228	0.9632017785205093
0.7809672101449275	0.9632056139484991
0.7810006843800322	0.9632083113417591
0.7810341586151368	0.9632049257781202
0.7810676328502415	0.9631914563105257
0.7811011070853462	0.9631838978640863
0.7811345813204509	0.9631988189307501
0.7811680555555556	0.9632131207662773
0.7812015297906603	0.9632042833877985
0.781235004025765	0.9631913522593327
0.7812684782608696	0.9632050293901848
0.7813019524959742	0.9632314404999228
0.7813354267310789	0.9632462922909921
0.7813689009661835	0.9632523882602816
0.7814023752012882	0.9632564747793954
0.7814358494363929	0.9632602705755865
0.7814693236714976	0.963263308661801
0.7815027979066023	0.963264237484516
0.781536272141707	0.9632657354274368
0.7815697463768116	0.9632751154814585
0.7816032206119162	0.9632895926918371
0.7816366948470209	0.9632986404400126
0.7816701690821256	0.9633070987673
0.7817036433172303	0.9633253971379525
0.781737117552335	0.9633445456717104
0.7817705917874396	0.963354607491103
0.7818040660225443	0.9633548826833657
0.781837540257649	0.9633489320872123
0.7818710144927536	0.9633416228346383
0.7819044887278582	0.9633280033302857
0.7819379629629629	0.9633167404515162
0.7819714371980676	0.9633264461900888
0.7820049114331723	0.9633495961273955
0.782038385668277	0.9633644714168618
0.7820718599033817	0.9633395123086276
0.7821053341384864	0.9632864194570384
0.7821388083735911	0.9632707529416576
0.7821722826086956	0.9633148370789487
0.7822057568438003	0.9633618456838542
0.7822392310789049	0.9633810716890108
0.7822727053140096	0.9633969514432086
0.7823061795491143	0.963416187764906
0.782339653784219	0.9634265427248897
0.7823731280193237	0.9634158228576786
0.7824066022544284	0.9633932608453328
0.7824400764895331	0.9633996665965661
0.7824735507246376	0.9634388636973747
0.7825070249597423	0.96346922210348
0.782540499194847	0.9634821902893834
0.7825739734299517	0.9634898322357451
0.7826074476650563	0.9634972214220622
0.782640921900161	0.9634981155242642
0.7826743961352657	0.9634809683609047
0.7827078703703704	0.9634666612975437
0.7827413446054751	0.9634893104231105
0.7827748188405798	0.9635160165312479
0.7828082930756843	0.9635059239496361
0.782841767310789	0.9634942112007764
0.7828752415458937	0.9635227133648444
0.7829087157809984	0.9635545556516626
0.7829421900161031	0.9635447823157542
0.7829756642512078	0.9635149410601516
0.7830091384863125	0.9635243622255732
0.7830426127214171	0.9635629854977016
0.7830760869565218	0.9635643893925079
0.7831095611916263	0.9635388070676196
0.783143035426731	0.9635567457974918
0.7831765096618357	0.9636061199101227
0.7832099838969404	0.9636322484591859
0.7832434581320451	0.9636392589498385
0.7832769323671498	0.9636492772711241
0.7833104066022545	0.9636541658392436
0.7833438808373592	0.9636398860349116
0.7833773550724638	0.9636164945269332
0.7834108293075684	0.9635788824970298
0.7834443035426731	0.9635159878467066
0.7834777777777777	0.9635128535504154
0.7835112520128824	0.9635986617458636
0.7835447262479871	0.9636715944753378
0.7835782004830918	0.9636961413986626
0.7836116747181965	0.9636966105563681
0.7836451489533012	0.9636893761291861
0.7836786231884058	0.9636929762883008
0.7837120974235104	0.9637166768829079
0.7837455716586151	0.9637352171921041
0.7837790458937198	0.9637297324057783
0.7838125201288245	0.9637025235324236
0.7838459943639292	0.9636569753207219
0.7838794685990339	0.9636142904469597
0.7839129428341385	0.9635914515097844
0.7839464170692432	0.9636068046019626
0.7839798913043478	0.9636833916206687
0.7840133655394524	0.9637590563361411
0.7840468397745571	0.9637564516094408
0.7840803140096618	0.9636441898943002
0.7841137882447665	0.9634309917662621
0.7841472624798712	0.9631568369575769
0.7841807367149759	0.9630495691321229
0.7842142109500806	0.9632992444655191
0.7842476851851852	0.9635554505151704
0.7842811594202899	0.9635917807411115
0.7843146336553944	0.9635970597327252
0.7843481078904991	0.9637090065243916
0.7843815821256038	0.9638330176858264
0.7844150563607085	0.9638870440925497
0.7844485305958132	0.9639030220265823
0.7844820048309179	0.9639114914423421
0.7845154790660226	0.963920288639479
0.7845489533011272	0.9639306067956624
0.7845824275362319	0.9639355199046328
0.7846159017713366	0.9639320012675145
0.7846493760064412	0.9639176420250719
0.7846828502415459	0.9638479946314548
0.7847163244766506	0.9637033557305502
0.7847497987117552	0.9635901444534664
0.7847832729468599	0.9634273925996354
0.7848167471819646	0.9629422424838082
0.7848502214170692	0.9625760840480593
0.7848836956521739	0.9629626211516358
0.7849171698872786	0.963605165873275
0.7849506441223832	0.9639358183025085
0.7849841183574879	0.9640025910711848
0.7850175925925926	0.9639403129275314
0.7850510668276973	0.9637384700270675
0.785084541062802	0.9635440115168523
0.7851180152979066	0.9636339778834989
0.7851514895330113	0.963883144107608
0.7851849637681159	0.9639968834836323
0.7852184380032206	0.9639477668003644
0.7852519122383252	0.9638394691011928
0.7852853864734299	0.9638366554216402
0.7853188607085346	0.9639592620990367
0.7853523349436393	0.9640605366587189
0.785385809178744	0.9640947632921661
0.7854192834138486	0.964103981360595
0.7854527576489533	0.9641063215194206
0.785486231884058	0.964074278352708
0.7855197061191627	0.963918321755654
0.7855531803542674	0.9636054901810606
0.7855866545893719	0.9633370613487966
0.7856201288244766	0.9632002618223071
0.7856536030595813	0.9630048589701131
0.785687077294686	0.9628845523369992
0.7857205515297907	0.9631446236884336
0.7857540257648953	0.9635386157772716
0.7857875	0.9638266530105382
0.7858209742351047	0.9640246684048359
0.7858544484702094	0.9641483555733997
0.785887922705314	0.9642025292164074
0.7859213969404187	0.9642158762572488
0.7859548711755234	0.9642007731213527
0.785988345410628	0.9641358542451779
0.7860218196457327	0.9640404138549574
0.7860552938808373	0.9639955259278437
0.786088768115942	0.9639860361265304
0.7861222423510467	0.9640120752539441
0.7861557165861514	0.9641149672643203
0.786189190821256	0.9641910714256329
0.7862226650563607	0.9640944520763719
0.7862561392914654	0.9637503911111269
0.7862896135265701	0.9633893604617311
0.7863230877616747	0.963339999227133
0.7863565619967794	0.9635315559225469
0.7863900362318841	0.9638195583633808
0.7864235104669888	0.9640187282907915
0.7864569847020934	0.9640017827285555
0.786490458937198	0.9636705237338827
0.7865239331723027	0.963261682170725
0.7865574074074074	0.9633209816758321
0.7865908816425121	0.9634169462329935
0.7866243558776167	0.9627194525901739
0.7866578301127214	0.9620325325937609
0.7866913043478261	0.9625323570633253
0.7867247785829308	0.9630958498489127
0.7867582528180355	0.9620856909926028
0.7867917270531402	0.959826126877601
0.7868252012882448	0.9587918317534634
0.7868586755233494	0.9602097165836377
0.7868921497584541	0.9622268397784506
0.7869256239935587	0.9634740815774878
0.7869590982286634	0.9640268900016697
0.7869925724637681	0.9641343123188596
0.7870260466988728	0.964137560976431
0.7870595209339775	0.9642349543257016
0.7870929951690822	0.9642972898926981
0.7871264694041868	0.9639979546198676
0.7871599436392915	0.9627655310643669
0.7871934178743961	0.9607990715422176
0.7872268921095008	0.9601365681454116
0.7872603663446055	0.9613364347673161
0.7872938405797101	0.9628645647937705
0.7873273148148148	0.9638763179242269
0.7873607890499195	0.964307060561583
0.7873942632850242	0.9643057854263477
0.7874277375201288	0.963716832390344
0.7874612117552335	0.9622555673204181
0.7874946859903381	0.9612115806347761
0.7875281602254428	0.9620946662230645
0.7875616344605475	0.9635796504650249
0.7875951086956522	0.9642291570559519
0.7876285829307569	0.9643654730163459
0.7876620571658616	0.9642352739362647
0.7876955314009662	0.9634729299966388
0.7877290056360708	0.9621952690969566
0.7877624798711755	0.9615689074691552
0.7877959541062801	0.9610157805420806
0.7878294283413848	0.9587098855726123
0.7878629025764895	0.9563539983235113
0.7878963768115942	0.9576832341537685
0.7879298510466989	0.961440839105673
0.7879633252818036	0.9637686865423064
0.7879967995169083	0.9644172368360563
0.788030273752013	0.9645184639256733
0.7880637479871175	0.9645194343076844
0.7880972222222222	0.9644558592674944
0.7881306964573268	0.9641219162336123
0.7881641706924315	0.9631389141745581
0.7881976449275362	0.9619382723543427
0.7882311191626409	0.9610855974691193
0.7882645933977456	0.9599316663012796
0.7882980676328503	0.9597428612368267
0.788331541867955	0.9615435640977624
0.7883650161030595	0.9627600476173926
0.7883984903381642	0.9626703003945142
0.7884319645732689	0.9630234153421285
0.7884654388083736	0.9639395571018323
0.7884989130434783	0.9644721852735296
0.788532387278583	0.9645920248098668
0.7885658615136876	0.9645732739425474
0.7885993357487923	0.9644805584537741
0.788632809983897	0.9641899007013034
0.7886662842190016	0.9632313608745785
0.7886997584541062	0.9617888570516296
0.7887332326892109	0.9616210993126614
0.7887667069243156	0.9627044251762131
0.7888001811594203	0.9630475516519625
0.788833655394525	0.962154923840119
0.7888671296296297	0.9601230086945046
0.7889006038647344	0.9572779778096233
0.788934078099839	0.9569896102136635
0.7889675523349436	0.9603152719785767
0.7890010265700482	0.9633508300702833
0.7890345008051529	0.9642369362947353
0.7890679750402576	0.9638733077264877
0.7891014492753623	0.9624459596112528
0.789134923510467	0.9606425287113439
0.7891683977455717	0.9607419759539676
0.7892018719806764	0.9623913357775092
0.7892353462157811	0.9630192275624214
0.7892688204508856	0.9624541397261749
0.7893022946859903	0.9613453292570202
0.789335768921095	0.9599752157976132
0.7893692431561997	0.9578439350046108
0.7894027173913043	0.9561911064361963
0.789436191626409	0.9583797358201767
0.7894696658615137	0.9618230239439368
0.7895031400966184	0.9615654521932152
0.7895366143317231	0.9573151749476003
0.7895700885668276	0.954495634529561
0.7896035628019323	0.9577033890303863
0.789637037037037	0.961706498045058
0.7896705112721417	0.9620848463518693
0.7897039855072464	0.9595872802169212
0.7897374597423511	0.954886876535684
0.7897709339774558	0.949183842086078
0.7898044082125605	0.946790349124174
0.7898378824476651	0.9509739309414179
0.7898713566827696	0.958560365074624
0.7899048309178743	0.9631777903723537
0.789938305152979	0.9645317904713598
0.7899717793880837	0.9647925741666922
0.7900052536231884	0.9648632201704694
0.7900387278582931	0.964889455258486
0.7900722020933978	0.9648783014322934
0.7901056763285025	0.9647672063074932
0.7901391505636071	0.9644866150200111
0.7901726247987118	0.9642060742421358
0.7902060990338164	0.963988957736488
0.790239573268921	0.9629652156753523
0.7902730475040257	0.9606562704157172
0.7903065217391304	0.9586183550455531
0.7903399959742351	0.9554081071735026
0.7903734702093398	0.948955659711203
0.7904069444444445	0.9476734928568062
0.7904404186795491	0.9546844423920321
0.7904738929146538	0.9599699240884075
0.7905073671497584	0.9603569839486946
0.7905408413848631	0.960318910115223
0.7905743156199678	0.9616293947417911
0.7906077898550725	0.9630613696596997
0.7906412640901772	0.9641591516893158
0.7906747383252818	0.9647668165509072
0.7907082125603865	0.9649558677917077
0.7907416867954911	0.9649752494380447
0.7907751610305958	0.9649415795308918
0.7908086352657004	0.964865817871364
0.7908421095008051	0.9647624069480253
0.7908755837359098	0.964629716673217
0.7909090579710145	0.9643442408412355
0.7909425322061192	0.9640509974913904
0.7909760064412239	0.9639351929100699
0.7910094806763285	0.9627351043114903
0.7910429549114332	0.9574652219357084
0.7910764291465379	0.9496742519742668
0.7911099033816424	0.9478242559898623
0.7911433776167471	0.9530922490163243
0.7911768518518518	0.9587219725982717
0.7912103260869565	0.9618222488952441
0.7912438003220612	0.961300279328905
0.7912772745571659	0.9594712839438603
